State District,Crop,Area_Total,Producao_Total,Rendimento_Medio_Local
ANDHRA PRADESH - VISAKHAPATANAM,MAIZE,162351.0,411589.0,4.3725
GUJARAT - ARAVALLI,MAIZE,195243.0,409429.0,2.4233333333333333
UTTAR PRADESH - HAPUR,RICE,144923.0,407444.0,2.814285714285714
BIHAR - ARWAL,WHEAT,182261.0,406661.0,2.192
WEST BENGAL - PARAGANAS NORTH,WHEAT,167997.0,404199.0,2.381818181818182
THE DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,RICE,203536.0,403461.0,1.9874074074074073
TAMIL NADU - DHARMAPURI,MAIZE,69856.0,402028.0,4.506923076923077
RAJASTHAN - GANGANAGAR,RICE,148431.0,401459.0,2.559090909090909
TAMIL NADU - TIRUPPUR,RICE,83271.0,401301.0,4.543333333333334
UTTAR PRADESH - KANPUR DEHAT,MAIZE,260395.0,400840.0,1.8644444444444446
CHHATTISGARH - NARAYANPUR,RICE,296856.0,399100.0,1.335
KARNATAKA - BANGALORE RURAL,RICE,149839.0,398921.0,2.8120689655172413
BIHAR - DUMKA,RICE,270074.0,395342.0,1.5166666666666666
JAMMU AND KASHMIR - POONCH,WHEAT,272158.0,395223.0,1.4566666666666666
UTTARAKHAND - ALMORA,RICE,364328.0,393029.0,1.0910526315789475
JAMMU AND KASHMIR - ANANTNAG,MAIZE,322440.0,392839.0,1.3047368421052632
RAJASTHAN - PALI,MAIZE,442510.0,390808.0,0.9204545454545454
GUJARAT - BANAS KANTHA,MAIZE,192687.0,390292.0,2.034666666666667
RAJASTHAN - DAUSA,BARLEY,145378.0,388784.0,2.686818181818182
UTTAR PRADESH - SHAMLI,RICE,144412.0,388670.0,2.6942857142857144
WEST BENGAL - PASCHIM BARDHAMAN,RICE,125731.0,386620.0,3.1733333333333333
UTTAR PRADESH - KASGANJ,RICE,165053.0,386475.0,2.3474999999999997
RAJASTHAN - BARAN,RICE,149467.0,384645.0,2.192727272727273
UTTAR PRADESH - SHRAVASTI,MAIZE,485578.0,384384.0,1.4349019607843136
NAGALAND - PEREN,RICE,165190.0,381670.0,2.4331578947368424
MAHARASHTRA - KOLHAPUR,WHEAT,173640.0,378300.0,2.169090909090909
UTTARAKHAND - PAURI GARHWAL,RICE,338703.0,374840.0,1.1410526315789473
DELHI - DELHI_TOTAL,RICE,140934.0,374173.0,2.6604761904761904
TELANGANA - HANUMAKONDA,MAIZE,60482.0,372193.0,5.859999999999999
UTTARAKHAND - BAGESHWAR,WHEAT,285009.0,370689.0,1.3026315789473684
JHARKHAND - DUMKA,MAIZE,178063.23,369841.0,2.035555555555556
HARYANA - PANCHKULA,MAIZE,158753.0,369600.0,2.39
UTTAR PRADESH - JALAUN,BARLEY,179669.0,369491.0,2.0777272727272726
RAJASTHAN - UDAIPUR,BARLEY,171806.0,368371.0,2.0863636363636364
UTTAR PRADESH - HARIDWAR,WHEAT,139580.0,367250.0,2.6333333333333333
TELANGANA - NIRMAL,RICE,117126.0,367245.0,3.158333333333333
KARNATAKA - KALABURAGI,WHEAT,390268.0,367027.0,1.0568181818181819
KARNATAKA - GADAG,WHEAT,634932.0,366535.0,0.580952380952381
JAMMU AND KASHMIR - KULGAM,RICE,159712.0,366059.0,2.303
CHHATTISGARH - BALRAMPUR,MAIZE,165623.0,365924.0,2.283
TAMIL NADU - PUDUKKOTTAI,MAIZE,56720.0,364707.0,5.6657692307692304
MADHYA PRADESH - TIKAMGARH,BARLEY,184572.0,362046.0,1.9780952380952381
UTTARAKHAND - TEHRI GARHWAL,RICE,231928.0,360272.0,1.555263157894737
MADHYA PRADESH - ANUPPUR,WHEAT,250188.0,358945.0,1.295625
ARUNACHAL PRADESH - LOHIT,RICE,232873.0,358626.0,1.6027272727272726
UTTARAKHAND - BAGESHWAR,RICE,259335.0,356652.0,1.378421052631579
BIHAR - WEST SINGHBHUM,RICE,402144.0,356439.0,0.9166666666666666
TELANGANA - HANUMAKONDA,RICE,101467.0,353389.0,3.4483333333333337
MADHYA PRADESH - CHHATARPUR,BARLEY,233318.0,353211.0,1.502857142857143
MADHYA PRADESH - BHIND,RICE,146944.0,350347.0,2.46
RAJASTHAN - CHITTORGARH,BARLEY,127857.0,350292.0,2.575909090909091
WEST BENGAL - MEDINIPUR WEST,WHEAT,174846.0,348591.0,2.0713636363636363
HARYANA - HISAR,BARLEY,108374.0,346200.0,3.2213636363636367
HIMACHAL PRADESH - SHIMLA,WHEAT,284556.0,346083.0,1.239047619047619
UTTARAKHAND - CHAMOLI,WHEAT,265784.0,345505.0,1.2989473684210526
GUJARAT - MAHISAGAR,MAIZE,242868.0,343907.0,1.9
GUJARAT - SURAT,WHEAT,145090.0,341933.0,2.3631818181818183
UTTARAKHAND - UTTAR KASHI,WHEAT,223371.0,341049.0,1.5378947368421052
BIHAR - NALANDA,MAIZE,127153.0,337178.0,2.6712121212121214
JHARKHAND - PALAMU,MAIZE,238905.27,336200.0,1.3727777777777779
BIHAR - SITAMARHI,MAIZE,109393.0,334654.0,2.762121212121212
CHHATTISGARH - SURGUJA,WHEAT,261312.0,334214.0,1.361578947368421
MADHYA PRADESH - DHAMTARI,RICE,317473.0,333618.0,1.01
MADHYA PRADESH - DANTEWADA,RICE,412076.0,333520.0,0.81
SIKKIM - EAST DISTRICT,MAIZE,205864.0,333516.0,1.5235999999999998
NAGALAND - TUENSANG,MAIZE,182600.0,331030.0,1.76
MIZORAM - KOLASIB,RICE,190524.0,328370.0,1.6489189189189188
BIHAR - EAST SINGHBUM,RICE,322287.0,327302.0,1.0483333333333333
HARYANA - GURGAON,RICE,119237.0,326400.0,2.8077272727272726
ARUNACHAL PRADESH - PAPUM PARE,RICE,207529.0,325447.0,1.5063636363636363
RAJASTHAN - DUNGARPUR,RICE,430275.0,324592.0,0.7031818181818182
WEST BENGAL - PURULIA,MAIZE,183086.0,324492.0,2.2928571428571427
UTTAR PRADESH - HATHRAS,BARLEY,108668.0,324392.0,3.0
TELANGANA - SANGAREDDY,RICE,89789.0,323540.0,3.515
UTTARAKHAND - DEHRADUN,MAIZE,182646.0,321024.0,1.7782758620689656
KERALA - KANNUR,RICE,167604.48,320020.0,1.8620634920634922
JHARKHAND - LATEHAR,RICE,297348.08,319630.0,0.8092857142857143
ODISHA - GAJAPATI,MAIZE,201097.0,318681.0,1.5069444444444444
CHHATTISGARH - KANKER,MAIZE,157793.0,317510.0,1.8978947368421053
MADHYA PRADESH - KANKER,RICE,327028.0,317399.0,0.97
PUNJAB - S NAGAR,MAIZE,82700.0,316200.0,3.8046153846153845
NAGALAND - ZUNHEBOTO,MAIZE,176320.0,316030.0,1.8177777777777777
UTTAR PRADESH - KANPUR NAGAR,BARLEY,147847.0,315929.0,2.1122727272727273
RAJASTHAN - TONK,BARLEY,145506.0,314301.0,2.1681818181818184
JAMMU AND KASHMIR - SRINAGAR,RICE,134465.0,313847.0,2.3805263157894734
GUJARAT - MAHESANA,RICE,158735.0,312629.0,2.2011538461538462
UTTARAKHAND - UTTAR KASHI,RICE,194855.0,312526.0,1.6026315789473684
MADHYA PRADESH - JASHPUR,RICE,355081.0,310320.0,0.875
NAGALAND - PHEK,MAIZE,175070.0,309250.0,1.8021875
MAHARASHTRA - BEED,MAIZE,272900.0,309182.0,1.1832258064516128
MEGHALAYA - SOUTH WEST GARO HILLS,RICE,93588.0,307332.0,3.38
UTTAR PRADESH - LALITPUR,BARLEY,151663.0,306622.0,1.915
TELANGANA - NAGARKURNOOL,MAIZE,239984.0,303063.0,3.9899999999999998
MADHYA PRADESH - HOSHANGABAD,MAIZE,114465.0,302930.0,1.9852173913043476
BIHAR - GUMLA,RICE,369431.0,302343.0,0.9016666666666667
TELANGANA - VIKARABAD,MAIZE,92117.0,299799.0,4.96
MIZORAM - CHAMPHAI,RICE,196442.4,298831.0,1.8106060606060606
MADHYA PRADESH - SHIVPURI,RICE,197797.0,295831.0,1.3528571428571428
KARNATAKA - UTTARA KANNADA,MAIZE,73460.0,295296.0,2.8588135593220336
PUNJAB - SANGRUR,BARLEY,77700.0,295100.0,3.828181818181818
MEGHALAYA - SOUTH GARO HILLS,RICE,190922.0,294206.0,1.5718518518518518
MAHARASHTRA - OSMANABAD,MAIZE,363830.0,294011.0,20.45810344827586
RAJASTHAN - TONK,MAIZE,293422.0,293498.0,1.0968181818181817
UTTARAKHAND - CHAMOLI,RICE,225546.0,292010.0,1.2973684210526315
MADHYA PRADESH - INDORE,MAIZE,184147.0,290456.0,1.6143478260869566
JAMMU AND KASHMIR - BANDIPORA,RICE,104430.0,290164.0,2.746
HARYANA - MEWAT,RICE,105418.0,289400.0,2.7857142857142856
ASSAM - KARBI ANGLONG,MAIZE,221616.0,288436.0,1.3033333333333335
UTTAR PRADESH - ETAWAH,MAIZE,139515.0,288265.0,1.9982
UTTAR PRADESH - SONBHADRA,MAIZE,340281.0,287952.0,1.4868181818181818
GUJARAT - MORBI,WHEAT,79732.0,284220.0,3.5
PUDUCHERRY - KARAIKAL,RICE,138131.0,282282.0,2.1002
CHHATTISGARH - KONDAGAON,MAIZE,113832.0,281418.0,2.4475
ARUNACHAL PRADESH - LOWER SUBANSIRI,RICE,235333.0,281243.0,1.3213636363636363
KERALA - KOLLAM,RICE,131802.9,280076.0,2.0393333333333334
TELANGANA - MAHABUBABAD,MAIZE,55515.0,278804.0,5.571666666666666
MADHYA PRADESH - UMARIA,MAIZE,220663.0,278107.0,1.2504761904761903
UTTAR PRADESH - CHITRAKOOT,RICE,261867.0,276899.0,1.0586363636363636
MEGHALAYA - WEST KHASI HILLS,RICE,172736.0,276719.0,1.8040384615384615
WEST BENGAL - ALIPURDUAR,MAIZE,51463.0,276389.0,5.145714285714286
KARNATAKA - KODAGU,MAIZE,61402.0,274354.0,3.663469387755102
BIHAR - MUNGER,MAIZE,152675.0,274261.0,2.3059090909090907
GUJARAT - MAHISAGAR,RICE,182794.0,270320.0,2.196
UTTAR PRADESH - SITAPUR,MAIZE,341152.0,269439.0,1.5366037735849056
UTTAR PRADESH - GHAZIPUR,BARLEY,152086.0,268640.0,1.760909090909091
BIHAR - GAYA,MAIZE,128117.0,268170.0,3.0059375
JHARKHAND - RAMGARH,RICE,165882.7,267394.0,1.336470588235294
JHARKHAND - PALAMU,WHEAT,200438.42,266963.0,1.2158823529411766
UTTAR PRADESH - KANPUR DEHAT,BARLEY,103792.0,266217.0,2.6
MADHYA PRADESH - SINGRAULI,BARLEY,125313.0,266023.0,2.1145454545454547
ARUNACHAL PRADESH - LOWER DIBANG VALLEY,RICE,203037.0,264545.0,1.301764705882353
MADHYA PRADESH - UJJAIN,MAIZE,194283.0,264534.0,1.4643478260869565
RAJASTHAN - RAJSAMAND,BARLEY,115406.0,262244.0,2.148181818181818
UTTAR PRADESH - BAGHPAT,RICE,99083.0,261816.0,2.645217391304348
UTTAR PRADESH - SONBHADRA,BARLEY,248475.0,259728.0,1.1063636363636364
TELANGANA - ADILABAD,MAIZE,72378.0,259265.0,4.458333333333333
CHHATTISGARH - RAJNANDGAON,WHEAT,262741.0,258435.0,0.9642105263157895
UTTARAKHAND - RUDRA PRAYAG,WHEAT,191927.0,254839.0,1.3278947368421052
MADHYA PRADESH - ANUPPUR,MAIZE,199078.0,254277.0,1.404705882352941
JAMMU AND KASHMIR - REASI,MAIZE,202902.0,254186.0,1.224
MADHYA PRADESH - SATNA,BARLEY,156630.0,252650.0,1.41
MADHYA PRADESH - DATIA,RICE,178540.0,252188.0,1.2247619047619047
MADHYA PRADESH - SIDHI,BARLEY,275857.0,251975.0,1.1428571428571428
MADHYA PRADESH - BHIND,BARLEY,127468.0,251874.0,2.143333333333333
RAJASTHAN - ALWAR,MAIZE,171114.0,250945.0,1.492727272727273
UTTAR PRADESH - SAHARANPUR,MAIZE,173433.0,250216.0,1.5716666666666668
UTTAR PRADESH - KHERI,MAIZE,233689.0,249557.0,1.674
MAHARASHTRA - BHANDARA,WHEAT,258861.0,248100.0,0.9845454545454545
MANIPUR - CHANDEL,RICE,177297.0,247119.0,1.3808695652173912
RAJASTHAN - KOTA,MAIZE,164881.0,246576.0,1.497272727272727
UTTAR PRADESH - DEORIA,MAIZE,148248.0,246289.0,1.9017543859649124
MEGHALAYA - EAST KHASI HILLS,RICE,124709.0,246181.0,2.0424074074074072
CHHATTISGARH - DURG,WHEAT,271189.0,245928.0,0.981578947368421
PUNJAB - KAPURTHALA,MAIZE,65300.0,245800.0,3.897727272727273
GUJARAT - MAHISAGAR,WHEAT,100155.0,242529.0,2.406
JHARKHAND - GARHWA,MAIZE,175523.41,242272.0,1.29
WEST BENGAL - BANKURA,WHEAT,114369.0,238944.0,2.1677272727272725
TELANGANA - JANGOAN,MAIZE,47258.0,238639.0,5.2283333333333335
NAGALAND - DIMAPUR,MAIZE,129110.0,237410.0,1.8465714285714285
UTTARAKHAND - RUDRA PRAYAG,RICE,170881.0,237145.0,1.3857894736842107
UTTARAKHAND - CHAMPAWAT,WHEAT,169759.0,237085.0,1.423157894736842
UTTAR PRADESH - KUSHI NAGAR,MAIZE,112202.0,236877.0,2.1024561403508772
UTTAR PRADESH - AZAMGARH,MAIZE,155596.0,236305.0,1.787962962962963
JHARKHAND - GODDA,WHEAT,139802.48,235340.0,1.6388235294117646
CHHATTISGARH - BILASPUR,WHEAT,197457.0,234673.0,1.2510526315789474
KERALA - KASARAGOD,RICE,107272.87,231685.0,2.1360317460317457
MIZORAM - LUNGLEI,RICE,153101.7,231633.0,1.7132558139534884
HARYANA - FATEHABAD,BARLEY,68247.0,229600.0,3.4736363636363636
JAMMU AND KASHMIR - SAMBA,RICE,138721.0,226836.0,1.6350000000000002
CHHATTISGARH - KOREA,MAIZE,154431.0,226643.0,1.483157894736842
NAGALAND - KIPHIRE,RICE,112800.0,226010.0,1.9772727272727273
MADHYA PRADESH - BALAGHAT,MAIZE,114226.0,222587.0,1.8682608695652174
MADHYA PRADESH - KHANDWA,RICE,249084.0,221974.0,0.9772727272727273
UTTAR PRADESH - ALLAHABAD,BARLEY,125836.0,221902.0,1.7931818181818182
PUNJAB - LUDHIANA,MAIZE,57300.0,219100.0,3.878181818181818
JAMMU AND KASHMIR - RAMBAN,MAIZE,164247.0,218238.0,1.337
JHARKHAND - KODERMA,RICE,185797.03,217417.0,1.0503846153846153
JAMMU AND KASHMIR - BADGAM,MAIZE,228598.0,215254.0,1.0015789473684211
RAJASTHAN - BHARATPUR,BARLEY,75130.0,214319.0,2.9618181818181815
KERALA - PATHANAMTHITTA,RICE,78884.27,213990.0,2.4895238095238095
UTTAR PRADESH - MAINPURI,BARLEY,70337.0,213891.0,3.049545454545455
MADHYA PRADESH - VIDISHA,MAIZE,130348.0,213548.0,1.7360869565217392
NAGALAND - MON,MAIZE,116380.0,211910.0,1.8336363636363635
MADHYA PRADESH - JABALPUR,MAIZE,114417.0,207972.0,1.7545454545454546
RAJASTHAN - CHURU,BARLEY,110509.0,207278.0,1.716818181818182
MADHYA PRADESH - AGAR MALWA,MAIZE,105940.0,205493.0,1.805
UTTAR PRADESH - GAUTAM BUDDHA NAGAR,BARLEY,65805.0,205486.0,3.2581818181818183
MADHYA PRADESH - JHABUA,RICE,356683.0,205369.0,0.6461904761904762
TELANGANA - NAGARKURNOOL,RICE,77665.0,204414.0,2.585
MAHARASHTRA - AHMEDNAGAR,RICE,195545.0,204111.0,0.9818181818181817
ASSAM - DHUBRI,WHEAT,168009.0,203903.0,1.2468181818181818
ARUNACHAL PRADESH - EAST KAMENG,RICE,193795.0,203113.0,1.0363636363636364
UTTAR PRADESH - BALLIA,BARLEY,108368.0,201991.0,2.002272727272727
ANDAMAN AND NICOBAR ISLAND - NORTH AND MIDDLE ANDAMAN,RICE,83720.0,201307.0,2.3641666666666667
BIHAR - KISHANGANJ,MAIZE,51371.0,199963.0,3.3190769230769233
ASSAM - BARPETA,WHEAT,174300.0,199608.0,1.17
MADHYA PRADESH - KORBA,RICE,219367.0,198707.0,0.905
HARYANA - JHAJJAR,BARLEY,59669.0,197700.0,3.22
ARUNACHAL PRADESH - LOHIT,MAIZE,170490.0,196360.0,1.1577272727272727
SIKKIM - EAST DISTRICT,RICE,116856.0,195849.0,2.2427272727272727
UTTAR PRADESH - NAINITAL,WHEAT,83382.0,193972.0,2.32
KARNATAKA - KALABURAGI,MAIZE,83438.0,192850.0,2.454848484848485
PUNJAB - FIROZEPUR,BARLEY,56000.0,192000.0,3.4335714285714287
KERALA - THIRUVANANTHAPURAM,RICE,84158.58,191563.0,2.217460317460317
HIMACHAL PRADESH - SOLAN,RICE,85374.0,191119.0,2.2404761904761905
ANDHRA PRADESH - KADAPA,MAIZE,31467.0,191056.0,4.836153846153846
TELANGANA - JOGULAMBA,RICE,75493.0,189832.0,2.563333333333333
TAMIL NADU - VELLORE,MAIZE,32925.0,189828.0,5.083846153846154
NAGALAND - WOKHA,MAIZE,108910.0,189730.0,1.8051515151515152
BIHAR - HAZARIBAGH,RICE,154234.0,189657.0,1.2283333333333333
UTTAR PRADESH - AGRA,RICE,81365.0,189508.0,2.1976923076923076
UTTARAKHAND - CHAMPAWAT,RICE,149363.0,189033.0,1.2974999999999999
UTTAR PRADESH - FATEHPUR,BARLEY,125146.0,188736.0,1.656818181818182
BIHAR - GIRIDIH,RICE,147434.0,188726.0,1.2433333333333334
CHHATTISGARH - JASHPUR,MAIZE,113160.0,188509.0,1.6873684210526316
UTTAR PRADESH - CHITRAKOOT,BARLEY,112782.0,187508.0,1.6554545454545455
BIHAR - LAKHISARAI,MAIZE,112814.0,187400.0,2.3936363636363636
GUJARAT - NARMADA,MAIZE,116694.0,186194.0,1.7972727272727274
UTTAR PRADESH - JHANSI,RICE,112934.0,185871.0,1.42875
JAMMU AND KASHMIR - UDHAMPUR,RICE,164451.0,185752.0,1.141578947368421
KARNATAKA - MANDYA,MAIZE,73796.0,185314.0,2.846111111111111
JAMMU AND KASHMIR - GANDERBAL,RICE,78490.0,183597.0,2.332
UTTAR PRADESH - JHANSI,BARLEY,97716.0,182834.0,1.8227272727272728
ARUNACHAL PRADESH - UPPER SIANG,RICE,144657.0,181878.0,1.238181818181818
DADRA AND NAGAR HAVELI - DADRA AND NAGAR HAVELI,RICE,87992.0,181658.0,2.175
JHARKHAND - GARHWA,WHEAT,149690.08,180907.0,1.1611764705882355
JHARKHAND - GIRIDIH,MAIZE,122604.75,180903.0,1.1566666666666667
KARNATAKA - RAMANAGARA,RICE,70853.0,180365.0,2.5635714285714286
NAGALAND - KOHIMA,MAIZE,102620.0,179380.0,1.7395454545454543
JAMMU AND KASHMIR - REASI,WHEAT,142051.0,178341.0,1.2472727272727273
UTTAR PRADESH - HATHRAS,MAIZE,99024.0,177413.0,1.7937777777777777
JAMMU AND KASHMIR - RAJAURI,RICE,121867.0,176989.0,1.4421052631578946
JHARKHAND - CHATRA,MAIZE,84974.93,176603.0,1.8394444444444444
BIHAR - JAMUI,MAIZE,100617.0,176523.0,2.815909090909091
ARUNACHAL PRADESH - LOWER DIBANG VALLEY,MAIZE,126754.0,175716.0,1.4094117647058824
TELANGANA - MULUGU,RICE,49296.0,175413.0,3.485
MAHARASHTRA - LATUR,MAIZE,153783.0,172307.0,1.2420338983050847
MADHYA PRADESH - ASHOKNAGAR,MAIZE,109063.0,171997.0,1.7305882352941178
JHARKHAND - CHATRA,WHEAT,96938.12,171766.0,1.7094444444444443
JHARKHAND - GODDA,MAIZE,113392.19,171219.0,1.5233333333333332
UTTAR PRADESH - HARIDWAR,RICE,74319.0,171162.0,2.3066666666666666
KARNATAKA - BENGALURU URBAN,RICE,60588.0,170787.0,3.0922
MAHARASHTRA - NANDED,RICE,268348.0,170775.0,0.7979999999999999
JHARKHAND - LATEHAR,MAIZE,151728.49,168971.0,1.1473333333333333
RAJASTHAN - PALI,BARLEY,79480.0,168966.0,2.0822727272727275
PUNJAB - PATIALA,MAIZE,62800.0,168000.0,3.2063636363636365
WEST BENGAL - NADIA,MAIZE,58312.0,167336.0,2.74195652173913
ASSAM - DARRANG,MAIZE,43018.0,167017.0,2.0233333333333334
UTTAR PRADESH - AURAIYA,BARLEY,66295.0,166627.0,2.555
MADHYA PRADESH - SURGUJA,MAIZE,117992.0,166190.0,1.4266666666666667
MADHYA PRADESH - TIKAMGARH,RICE,298048.0,164977.0,0.5252380952380952
PUNJAB - AMRITSAR,MAIZE,57600.0,164300.0,3.3280000000000003
HIMACHAL PRADESH - SIRMAUR,RICE,116796.0,164257.0,1.4047619047619047
UTTAR PRADESH - ETAWAH,BARLEY,65043.0,164172.0,2.5704545454545453
MANIPUR - SENAPATI,MAIZE,71141.0,163948.0,2.5481818181818183
NAGALAND - MOKOKCHUNG,MAIZE,93270.0,163570.0,1.7851515151515152
CHHATTISGARH - SURAJPUR,MAIZE,83860.0,163526.0,1.95625
NAGALAND - LONGLENG,RICE,82630.0,163420.0,1.9645454545454546
CHHATTISGARH - RAIPUR,WHEAT,119690.0,161630.0,1.4942105263157894
TELANGANA - SANGAREDDY,MAIZE,52269.0,160619.0,3.3633333333333333
TELANGANA - PEDDAPALLI,MAIZE,22925.0,160023.0,7.311666666666667
TAMIL NADU - KRISHNAGIRI,MAIZE,23336.0,159903.0,5.556190476190476
GUJARAT - NARMADA,RICE,202318.0,159812.0,0.9372222222222223
JHARKHAND - GIRIDIH,WHEAT,91039.79,159581.0,1.5844444444444443
BIHAR - PAKUR,RICE,104671.0,158901.0,1.3716666666666668
UTTAR PRADESH - MAHOBA,BARLEY,85858.0,157713.0,1.6186363636363637
PUNJAB - MUKTSAR,BARLEY,47100.0,157600.0,3.4904545454545457
MADHYA PRADESH - RAISEN,MAIZE,100408.0,157010.0,1.6721739130434783
JHARKHAND - HAZARIBAGH,WHEAT,83136.82,156977.0,1.766111111111111
CHHATTISGARH - DANTEWADA,MAIZE,98241.0,156946.0,1.7484210526315789
TELANGANA - BHADRADRI,MAIZE,30313.0,156932.0,5.55
BIHAR - BHOJPUR,MAIZE,80637.0,155379.0,2.5506060606060608
TELANGANA - VIKARABAD,RICE,55126.0,155334.0,2.81
MADHYA PRADESH - CHHATARPUR,RICE,241635.0,155328.0,0.6433333333333333
ARUNACHAL PRADESH - UPPER SUBANSIRI,RICE,118827.0,155176.0,1.3577272727272727
UTTAR PRADESH - GAUTAM BUDDHA NAGAR,MAIZE,89300.0,155124.0,1.7664285714285715
UTTAR PRADESH - AZAMGARH,BARLEY,79539.0,154697.0,2.0054545454545454
NAGALAND - KIPHIRE,MAIZE,82500.0,154600.0,1.8942857142857144
PUNJAB - BATHINDA,BARLEY,49800.0,154400.0,3.2095454545454545
WEST BENGAL - PURBA BARDHAMAN,WHEAT,64182.0,153582.0,2.433181818181818
ANDHRA PRADESH - CHITTOOR,MAIZE,33495.0,153100.0,4.676279069767442
MEGHALAYA - WEST GARO HILLS,MAIZE,87772.0,151524.0,1.7668181818181816
ODISHA - KORAPUT,MAIZE,104807.0,150800.0,1.6044
MADHYA PRADESH - KOREA,RICE,137713.0,149935.0,1.0899999999999999
SIKKIM - WEST DISTRICT,RICE,81490.0,149871.0,2.936363636363636
MADHYA PRADESH - DHAR,BARLEY,36651.0,148851.0,1.6885000000000001
BIHAR - DEOGHAR,RICE,111919.0,148467.0,1.4816666666666667
PUNJAB - LUDHIANA,BARLEY,42900.0,148200.0,3.515
MAHARASHTRA - DHULE,RICE,157470.0,147405.0,0.9904761904761905
MANIPUR - CHURACHANDPUR,MAIZE,72561.0,147213.0,2.073125
UTTAR PRADESH - ALMORA,WHEAT,144379.0,147071.0,1.0166666666666668
KARNATAKA - BIDAR,WHEAT,150450.0,145163.0,0.9968181818181818
JHARKHAND - HAZARIBAGH,MAIZE,91516.43,144410.0,1.4394117647058824
PUNJAB - PATHANKOT,MAIZE,57100.0,143500.0,2.498571428571428
UTTARAKHAND - NAINITAL,MAIZE,89149.0,142480.0,1.6121739130434782
UTTAR PRADESH - BALRAMPUR,MAIZE,150740.0,142080.0,1.4022
MADHYA PRADESH - BHOPAL,MAIZE,89778.0,141326.0,1.5182608695652176
HARYANA - GURGAON,BARLEY,44229.0,140800.0,3.4259090909090912
JAMMU AND KASHMIR - KISHTWAR,MAIZE,117788.0,140145.0,1.1869999999999998
UTTAR PRADESH - MIRZAPUR,BARLEY,111166.0,139275.0,1.2904545454545455
MADHYA PRADESH - DATIA,BARLEY,62377.0,138383.0,2.386190476190476
UTTAR PRADESH - SULTANPUR,MAIZE,109466.0,137308.0,1.781090909090909
MADHYA PRADESH - KATNI,MAIZE,85316.0,136270.0,1.5431818181818182
GUJARAT - TAPI,WHEAT,48677.0,134294.0,2.673636363636364
JHARKHAND - DUMKA,WHEAT,77737.14,133889.0,1.7229411764705882
UTTAR PRADESH - PAURI GARHWAL,WHEAT,115713.0,133520.0,1.16
JAMMU AND KASHMIR - PULWAMA,MAIZE,139085.0,133466.0,1.0357894736842106
ARUNACHAL PRADESH - EAST SIANG,MAIZE,64316.0,132560.0,2.025
JAMMU AND KASHMIR - DODA,WHEAT,115992.0,131188.0,1.0844999999999998
ANDHRA PRADESH - NALGONDA,MAIZE,48317.0,130148.0,3.37125
ANDAMAN AND NICOBAR ISLAND - SOUTH ANDAMANS,RICE,45582.26,128960.0,2.4014285714285712
MEGHALAYA - WEST KHASI HILLS,MAIZE,87490.0,128245.0,1.4986363636363635
CHHATTISGARH - BEMETARA,WHEAT,119855.0,127595.0,1.065
UTTAR PRADESH - HARDOI,BARLEY,70632.0,127402.0,1.88
UTTAR PRADESH - PITHORAGARH,WHEAT,92446.0,127128.0,1.3333333333333333
CHHATTISGARH - BALRAMPUR,WHEAT,74896.0,126704.0,1.695
RAJASTHAN - BIKANER,BARLEY,60792.0,126616.0,2.074090909090909
JHARKHAND - RANCHI,MAIZE,62854.79,126298.0,1.9916666666666667
WEST BENGAL - KALIMPONG,MAIZE,57353.0,125930.0,2.1719999999999997
HARYANA - AMBALA,MAIZE,53140.0,125500.0,2.638
JHARKHAND - RANCHI,WHEAT,75313.19,125103.0,1.656111111111111
CHHATTISGARH - KABIRDHAM,WHEAT,122455.0,124202.0,0.9731578947368422
KARNATAKA - CHIKKABALLAPURA,RICE,42536.0,123306.0,2.809259259259259
UTTAR PRADESH - GHAZIABAD,MAIZE,72852.0,123110.0,1.918
CHHATTISGARH - KORBA,MAIZE,87424.0,120461.0,1.4000000000000001
HARYANA - REWARI,BARLEY,35274.0,120100.0,3.4804761904761907
UTTAR PRADESH - DEHRADUN,WHEAT,70059.0,119778.0,1.7033333333333331
GUJARAT - CHHOTAUDEPUR,RICE,93251.0,119777.0,1.294
MADHYA PRADESH - HARDA,MAIZE,59404.0,119631.0,1.7290476190476192
BIHAR - PALAMU,RICE,145803.0,119191.0,1.035
MAHARASHTRA - LATUR,RICE,263645.0,118604.0,0.4113636363636364
ASSAM - BONGAIGAON,WHEAT,93470.0,118162.0,1.2427272727272727
KERALA - KOZHIKODE,RICE,85233.3,117432.0,1.5276190476190474
UTTAR PRADESH - VARANASI,MAIZE,81765.0,117280.0,1.7777358490566038
UTTAR PRADESH - TEHRI GARHWAL,WHEAT,98662.0,117042.0,1.1866666666666668
TELANGANA - JAYASHANKAR,MAIZE,15881.0,116467.0,6.845
MADHYA PRADESH - SAGAR,MAIZE,85917.0,115740.0,1.3377272727272727
KERALA - IDUKKI,RICE,46669.24,115493.0,2.455079365079365
UTTAR PRADESH - RAE BARELI,BARLEY,69247.0,115482.0,1.7722727272727274
BIHAR - SAHEBGANJ,RICE,73504.0,115067.0,1.42
UTTAR PRADESH - NAINITAL,RICE,46364.0,114842.0,2.646666666666667
TELANGANA - WANAPARTHY,MAIZE,51485.0,114349.0,4.57
UTTAR PRADESH - BARABANKI,MAIZE,111912.0,114111.0,1.5403921568627452
